Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-05,AP,150,3,217,-16550003,97639,242200,0,1990.0,24.0,3043.0,-16341774.0,526132.0,1083700.0,Anantapur,4,0,2,,7132,18851,0,36.0,0.0,39.0,,44337.0,78705.0,4083315,,,,157865,1093,156726,,2717017,1664114,2021-11-06 16:38:16.794902,52221000,,,,2067706,14391,2049555,13102111,33339643,21155631
2021-11-05,AP,150,3,217,-16550003,97639,242200,0,1990.0,24.0,3043.0,-16341774.0,526132.0,1083700.0,Chittoor,5,1,13,,6324,35232,0,348.0,3.0,596.0,,30984.0,100790.0,4170468,,,,247152,1949,244565,,2855342,1885667,2021-11-06 16:38:16.794902,52221000,,,,2067706,14391,2049555,13102111,33339643,21155631
2021-11-05,AP,150,3,217,-16550003,97639,242200,0,1990.0,24.0,3043.0,-16341774.0,526132.0,1083700.0,East Godavari,20,0,18,,3558,23982,0,337.0,0.0,544.0,,19826.0,124318.0,5151549,,,,294038,1290,291883,,3547356,2085926,2021-11-06 16:38:16.794902,52221000,,,,2067706,14391,2049555,13102111,33339643,21155631
2021-11-05,AP,150,3,217,-16550003,97639,242200,0,1990.0,24.0,3043.0,-16341774.0,526132.0,1083700.0,Guntur,28,1,9,,14881,21504,0,177790.0,1242.0,176270.0,,,,4889230,,,,178224,1242,176704,,3486848,1953701,2021-11-06 16:38:16.794902,52221000,,,,2067706,14391,2049555,13102111,33339643,21155631
2021-11-05,AP,150,3,217,-16550003,97639,242200,0,1990.0,24.0,3043.0,-16341774.0,526132.0,1083700.0,Krishna,24,1,38,,7339,22493,0,-58484.0,198.0,-59012.0,,-398198.0,153207.0,4529009,,,,119508,1435,117402,,3005800,2017976,2021-11-06 16:38:16.794902,52221000,,,,2067706,14391,2049555,13102111,33339643,21155631
2021-11-05,AP,150,3,217,-16550003,97639,242200,0,1990.0,24.0,3043.0,-16341774.0,526132.0,1083700.0,Kurnool,2,0,8,,9270,18776,0,4881.0,-575.0,6276.0,,-264445.0,-530763.0,4046601,,,,124148,853,123281,,2696875,1336295,2021-11-06 16:38:16.794902,52221000,,,,2067706,14391,2049555,13102111,33339643,21155631
2021-11-05,AP,150,3,217,-16550003,97639,242200,0,1990.0,24.0,3043.0,-16341774.0,526132.0,1083700.0,Other Countries,0,0,0,,0,0,0,-123700.0,-853.0,-122823.0,,-2650365.0,-1275476.0,0,,,,434,0,434,,0,0,2021-11-06 16:38:16.794902,52221000,,,,2067706,14391,2049555,13102111,33339643,21155631
2021-11-05,AP,150,3,217,-16550003,97639,242200,0,1990.0,24.0,3043.0,-16341774.0,526132.0,1083700.0,Other States,0,0,0,,0,0,0,,,,,,,0,,,,2461,0,2461,,0,0,2021-11-06 16:38:16.794902,52221000,,,,2067706,14391,2049555,13102111,33339643,21155631
2021-11-05,AP,150,3,217,-16550003,97639,242200,0,1990.0,24.0,3043.0,-16341774.0,526132.0,1083700.0,Prakasam,5,0,25,,13670,15798,0,136069.0,1126.0,134679.0,,,,3392764,,,,138530,1126,137140,,2373434,1573043,2021-11-06 16:38:16.794902,52221000,,,,2067706,14391,2049555,13102111,33339643,21155631
2021-11-05,AP,150,3,217,-16550003,97639,242200,0,1990.0,24.0,3043.0,-16341774.0,526132.0,1083700.0,S.P.S. Nellore,6,0,22,,11611,20535,0,,,,,,,2966082,,,,146488,1053,145070,,2185551,1461867,2021-11-06 16:38:16.794902,52221000,,,,2067706,14391,2049555,13102111,33339643,21155631
