Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-16,TN,789,15,913,52850379,135464,220923,0,5665.0,73.0,6514.0,714630.0,895681.0,1905150.0,Ariyalur,2,0,3,,1083,2178,0,22.0,1.0,24.0,,11481.0,25190.0,752481,,,,16901,262,16605,,493572,193206,2021-11-16T23:22:16.117256+05:30,75695000,,,,2716421,36311,2670761,52850459,42424664,20161710
2021-11-16,TN,789,15,913,52850379,135464,220923,0,5665.0,73.0,6514.0,714630.0,895681.0,1905150.0,Chengalpattu,64,1,76,,2048,4239,0,445.0,8.0,502.0,,16174.0,40961.0,2556244,,,,172954,2522,169645,,1360014,659724,2021-11-16T23:22:16.117256+05:30,75695000,,,,2716421,36311,2670761,52850459,42424664,20161710
2021-11-16,TN,789,15,913,52850379,135464,220923,0,5665.0,73.0,6514.0,714630.0,895681.0,1905150.0,Chennai,119,2,102,,394124,213440,0,847.0,13.0,784.0,,27393.0,100457.0,7100000,,,,556527,8580,546677,,4958748,2997137,2021-11-16T23:22:16.117256+05:30,75695000,,,,2716421,36311,2670761,52850459,42424664,20161710
2021-11-16,TN,789,15,913,52850379,135464,220923,0,5665.0,73.0,6514.0,714630.0,895681.0,1905150.0,Coimbatore,121,1,110,,1447,7400,0,827.0,8.0,772.0,,14922.0,89747.0,3472578,,,,248547,2440,244922,,2738777,1324971,2021-11-16T23:22:16.117256+05:30,75695000,,,,2716421,36311,2670761,52850459,42424664,20161710
2021-11-16,TN,789,15,913,52850379,135464,220923,0,5665.0,73.0,6514.0,714630.0,895681.0,1905150.0,Cuddalore,10,1,15,,12761,15465,0,85.0,1.0,115.0,,107247.0,117886.0,2600880,,,,64304,871,63291,,1663054,824973,2021-11-16T23:22:16.117256+05:30,75695000,,,,2716421,36311,2670761,52850459,42424664,20161710
2021-11-16,TN,789,15,913,52850379,135464,220923,0,5665.0,73.0,6514.0,714630.0,895681.0,1905150.0,Dharmapuri,16,0,18,,1412,4861,0,104.0,2.0,102.0,,10163.0,34363.0,1502900,,,,28668,278,28222,,784550,323269,2021-11-16T23:22:16.117256+05:30,75695000,,,,2716421,36311,2670761,52850459,42424664,20161710
2021-11-16,TN,789,15,913,52850379,135464,220923,0,5665.0,73.0,6514.0,714630.0,895681.0,1905150.0,Dindigul,7,1,6,,558000,266141,0,27.0,2.0,33.0,,26548.0,78683.0,2161367,,,,33167,650,32465,,1267184,586686,2021-11-16T23:22:16.117256+05:30,75695000,,,,2716421,36311,2670761,52850459,42424664,20161710
2021-11-16,TN,789,15,913,52850379,135464,220923,0,5665.0,73.0,6514.0,714630.0,895681.0,1905150.0,Erode,68,1,72,,1825,6411,0,458.0,2.0,436.0,,13247.0,66034.0,2259608,,,,105342,693,103866,,1388970,637666,2021-11-16T23:22:16.117256+05:30,75695000,,,,2716421,36311,2670761,52850459,42424664,20161710
2021-11-16,TN,789,15,913,52850379,135464,220923,0,5665.0,73.0,6514.0,714630.0,895681.0,1905150.0,Kallakurichi,8,0,16,,5213,7089,0,69.0,0.0,82.0,,29126.0,61017.0,1370281,,,,31510,210,31203,,732819,378745,2021-11-16T23:22:16.117256+05:30,75695000,,,,2716421,36311,2670761,52850459,42424664,20161710
2021-11-16,TN,789,15,913,52850379,135464,220923,0,5665.0,73.0,6514.0,714630.0,895681.0,1905150.0,Kancheepuram,17,1,25,,1620,3016,0,130.0,2.0,156.0,,10904.0,18568.0,1166401,,,,75337,1262,73800,,681783,281179,2021-11-16T23:22:16.117256+05:30,75695000,,,,2716421,36311,2670761,52850459,42424664,20161710
