Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-04-06,HP,Bilaspur,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,18235,171,18138,,2022-04-06 22:33:56.265024,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Chamba,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,16081,328,15892,,2022-04-06 22:33:56.265041,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Hamirpur,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,23320,1246,22984,,2022-04-06 22:33:56.265042,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Kangra,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,63720,41,62447,,2022-04-06 22:33:56.265044,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Kinnaur,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,4444,18,4399,,2022-04-06 22:33:56.265045,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Kullu,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,11961,502,11797,,2022-04-06 22:33:56.265047,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Lahaul and Spiti,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,3155,716,3137,,2022-04-06 22:33:56.265048,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Mandi,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,38821,221,38305,,2022-04-06 22:33:56.265049,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Shimla,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,35701,335,34969,,2022-04-06 22:33:56.265052,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Sirmaur,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,19861,279,19639,,2022-04-06 22:33:56.265054,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Solan,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,30611,0,30273,,2022-04-06 22:33:56.265055,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
2022-04-06,HP,Una,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,18697,0,18405,,2022-04-06 22:33:56.265057,2022-04-06 17:00:00+05:30,https://twitter.com/nhm_hp,,284607,4114,280385,,,
