,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-10,WB,Alipurduar,,,,15746,102,15601,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
1,2021-12-10,WB,Bankura,,,,36875,276,36490,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
2,2021-12-10,WB,Birbhum,,,,41807,290,41314,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
3,2021-12-10,WB,Cooch Behar,,,,29753,99,29513,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
4,2021-12-10,WB,Dakshin Dinajpur,,,,18628,176,18279,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
5,2021-12-10,WB,Darjeeling,,,,58116,549,57318,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
6,2021-12-10,WB,Hooghly,,,,88597,1020,86989,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
7,2021-12-10,WB,Howrah,,,,100936,1539,98867,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
8,2021-12-10,WB,Jalpaiguri,,,,42546,590,41787,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
9,2021-12-10,WB,Jhargram,,,,12318,27,12249,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
10,2021-12-10,WB,Kalimpong,,,,7145,54,7067,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
11,2021-12-10,WB,Kolkata,,,,330619,5269,323177,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
12,2021-12-10,WB,Malda,,,,33793,188,33502,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
13,2021-12-10,WB,Murshidabad,,,,34193,331,33807,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
14,2021-12-10,WB,Nadia,,,,74510,888,73317,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
15,2021-12-10,WB,North 24 Parganas,,,,334480,4964,328150,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
16,2021-12-10,WB,Other State,,,,66,3,63,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
17,2021-12-10,WB,Paschim Bardhaman,,,,58624,361,58015,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
18,2021-12-10,WB,Paschim Medinipur,,,,54191,510,53531,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
19,2021-12-10,WB,Purba Bardhaman,,,,42655,206,42309,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
20,2021-12-10,WB,Purba Medinipur,,,,63476,401,62969,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
21,2021-12-10,WB,Purulia,,,,19491,114,19358,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
22,2021-12-10,WB,South 24 Parganas,,,,103331,1386,101360,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
23,2021-12-10,WB,Uttar Dinajpur,,,,20102,241,19808,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
24,2021-12-10,WB,Unknown,,,,0,0,0,,2021-12-11 11:06:00.277486,,,,1621998,19584,1594840,
