Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-12-11,HP,45,1,56,0,1029,5263,0,421.0,8.0,574.0,,8344.0,44549.0,Bilaspur,0,0,3,,14,159,0,16.0,0.0,18.0,,192.0,1112.0,382056,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,14594,86,14487,,327420,319262,2021-12-11 23:02:16,7300000,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,227904,3843,223405,,5846269,5433797
2021-12-11,HP,45,1,56,0,1029,5263,0,421.0,8.0,574.0,,8344.0,44549.0,Chamba,0,0,0,,36,578,0,1.0,0.0,9.0,,394.0,2570.0,518844,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,13734,160,13564,,374533,355287,2021-12-11 23:02:16,7300000,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,227904,3843,223405,,5846269,5433797
2021-12-11,HP,45,1,56,0,1029,5263,0,421.0,8.0,574.0,,8344.0,44549.0,Hamirpur,5,0,8,,26,77,0,49.0,2.0,84.0,,260.0,782.0,454293,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,17999,306,17628,,383342,362796,2021-12-11 23:02:16,7300000,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,227904,3843,223405,,5846269,5433797
2021-12-11,HP,45,1,56,0,1029,5263,0,421.0,8.0,574.0,,8344.0,44549.0,Kangra,1,1,27,,123,550,0,101.0,3.0,180.0,,1027.0,4996.0,1507223,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,52106,1175,50768,,1204293,1145632,2021-12-11 23:02:16,7300000,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,227904,3843,223405,,5846269,5433797
2021-12-11,HP,45,1,56,0,1029,5263,0,421.0,8.0,574.0,,8344.0,44549.0,Kinnaur,0,0,0,,9,41,0,0.0,0.0,1.0,,50.0,237.0,84298,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,3528,39,3487,,80029,68697,2021-12-11 23:02:16,7300000,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,227904,3843,223405,,5846269,5433797
2021-12-11,HP,45,1,56,0,1029,5263,0,421.0,8.0,574.0,,8344.0,44549.0,Kullu,0,0,1,,59,279,0,4.0,0.0,4.0,,638.0,2475.0,437474,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,9742,158,9577,,362583,325496,2021-12-11 23:02:16,7300000,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,227904,3843,223405,,5846269,5433797
2021-12-11,HP,45,1,56,0,1029,5263,0,421.0,8.0,574.0,,8344.0,44549.0,Lahaul and Spiti,0,0,0,,0,0,0,0.0,0.0,0.0,,0.0,9.0,31528,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2942,,32153,25503,2021-12-11 23:02:16,7300000,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,227904,3843,223405,,5846269,5433797
2021-12-11,HP,45,1,56,0,1029,5263,0,421.0,8.0,574.0,,8344.0,44549.0,Mandi,3,0,3,,49,377,0,85.0,1.0,70.0,,495.0,4013.0,999518,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,32018,462,31461,,792607,742975,2021-12-11 23:02:16,7300000,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,227904,3843,223405,,5846269,5433797
2021-12-11,HP,45,1,56,0,1029,5263,0,421.0,8.0,574.0,,8344.0,44549.0,Shimla,12,0,8,,272,1064,0,66.0,2.0,122.0,,1611.0,7586.0,813384,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,28024,652,27265,,698418,641697,2021-12-11 23:02:16,7300000,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,227904,3843,223405,,5846269,5433797
2021-12-11,HP,45,1,56,0,1029,5263,0,421.0,8.0,574.0,,8344.0,44549.0,Sirmaur,1,0,0,,86,309,0,5.0,0.0,1.0,,823.0,2752.0,530164,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,15470,211,15254,,439121,412951,2021-12-11 23:02:16,7300000,2021-12-11 19:00:00+05:30,https://twitter.com/nhm_hp,,227904,3843,223405,,5846269,5433797
