Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-04,AS,169,4,374,0,9199,35880,0,1828.0,30.0,2118.0,,203889.0,681300.0,Airport Quarantine,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-06 17:29:22.734131,34293000,,,,611656,6019,602207,,20260898,8442816
2021-11-04,AS,169,4,374,0,9199,35880,0,1828.0,30.0,2118.0,,203889.0,681300.0,Baksa,,,,,111,1291,0,,,,,,,953773,,,,,,,,555111,146008,2021-11-06 17:29:22.734131,34293000,,,,611656,6019,602207,,20260898,8442816
2021-11-04,AS,169,4,374,0,9199,35880,0,1828.0,30.0,2118.0,,203889.0,681300.0,Barpeta,,,,,291,1914,0,,,,,,,1693190,,,,,,,,1098512,471510,2021-11-06 17:29:22.734131,34293000,,,,611656,6019,602207,,20260898,8442816
2021-11-04,AS,169,4,374,0,9199,35880,0,1828.0,30.0,2118.0,,203889.0,681300.0,Biswanath,,,,,200,1095,0,,,,,,,612491,,,,,,,,457558,224008,2021-11-06 17:29:22.734131,34293000,,,,611656,6019,602207,,20260898,8442816
2021-11-04,AS,169,4,374,0,9199,35880,0,1828.0,30.0,2118.0,,203889.0,681300.0,Bongaigaon,,,,,87,1235,0,,,,,,,732639,,,,,,,,494800,202820,2021-11-06 17:29:22.734131,34293000,,,,611656,6019,602207,,20260898,8442816
2021-11-04,AS,169,4,374,0,9199,35880,0,1828.0,30.0,2118.0,,203889.0,681300.0,Cachar,,,,,756,1061,0,,,,,,,1736319,,,,,,,,1107678,410607,2021-11-06 17:29:22.734131,34293000,,,,611656,6019,602207,,20260898,8442816
2021-11-04,AS,169,4,374,0,9199,35880,0,1828.0,30.0,2118.0,,203889.0,681300.0,Charaideo,,,,,0,0,0,,,,,,,0,,,,,,,,309644,116077,2021-11-06 17:29:22.734131,34293000,,,,611656,6019,602207,,20260898,8442816
2021-11-04,AS,169,4,374,0,9199,35880,0,1828.0,30.0,2118.0,,203889.0,681300.0,Chirang,,,,,1,7,0,,,,,,,481818,,,,,,,,289543,107122,2021-11-06 17:29:22.734131,34293000,,,,611656,6019,602207,,20260898,8442816
2021-11-04,AS,169,4,374,0,9199,35880,0,1828.0,30.0,2118.0,,203889.0,681300.0,Darrang,,,,,1639,3097,0,,,,,,,908090,,,,,,,,603854,195632,2021-11-06 17:29:22.734131,34293000,,,,611656,6019,602207,,20260898,8442816
2021-11-04,AS,169,4,374,0,9199,35880,0,1828.0,30.0,2118.0,,203889.0,681300.0,Dhemaji,,,,,179,1111,0,,,,,,,688077,,,,,,,,433382,191702,2021-11-06 17:29:22.734131,34293000,,,,611656,6019,602207,,20260898,8442816
