,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-15,HP,1959,0,938,0,4556,2108,5118,403,10702.0,8.0,2940.0,0,58004.0,16440.0,37177.0,Bilaspur,108,0,26,,137,59,0,28,527.0,0.0,96.0,0.0,3203.0,435.0,0,382056,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,15314,90,14696,,349809,322614,0,1,2022-01-15 23:55:56.607527,7300000,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,242289,3872,227830,,6248996,5529606,37177,34,12.0,0.0
1,1,1,1,2022-01-15,HP,1959,0,938,0,4556,2108,5118,403,10702.0,8.0,2940.0,0,58004.0,16440.0,37177.0,Chamba,92,0,41,,840,45,0,3,325.0,0.0,73.0,0.0,6598.0,332.0,0,518844,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,14124,161,13651,,403110,358191,0,2,2022-01-15 23:55:56.607550,7300000,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,242289,3872,227830,,6248996,5529606,37177,34,12.0,0.0
2,2,2,2,2022-01-15,HP,1959,0,938,0,4556,2108,5118,403,10702.0,8.0,2940.0,0,58004.0,16440.0,37177.0,Hamirpur,140,0,67,,362,165,0,28,1010.0,0.0,321.0,0.0,4711.0,915.0,0,454293,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,19403,308,18100,,412026,366164,0,1,2022-01-15 23:55:56.607552,7300000,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,242289,3872,227830,,6248996,5529606,37177,34,12.0,0.0
3,3,3,3,2022-01-15,HP,1959,0,938,0,4556,2108,5118,403,10702.0,8.0,2940.0,0,58004.0,16440.0,37177.0,Kangra,339,0,221,,596,110,0,155,2176.0,1.0,1000.0,0.0,11196.0,241.0,0,1507223,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,55416,1181,52130,,1292412,1156387,0,5,2022-01-15 23:55:56.607553,7300000,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,242289,3872,227830,,6248996,5529606,37177,34,12.0,0.0
4,4,4,4,2022-01-15,HP,1959,0,938,0,4556,2108,5118,403,10702.0,8.0,2940.0,0,58004.0,16440.0,37177.0,Kinnaur,15,0,25,,65,36,0,2,124.0,0.0,40.0,0.0,422.0,212.0,0,84298,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,3697,39,3534,,83146,69747,0,0,2022-01-15 23:55:56.607555,7300000,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,242289,3872,227830,,6248996,5529606,37177,34,12.0,0.0
5,5,5,5,2022-01-15,HP,1959,0,938,0,4556,2108,5118,403,10702.0,8.0,2940.0,0,58004.0,16440.0,37177.0,Kullu,85,0,68,,391,32,0,19,436.0,0.0,181.0,0.0,3810.0,764.0,0,437474,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,10393,158,9797,,387876,332487,0,19,2022-01-15 23:55:56.607556,7300000,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,242289,3872,227830,,6248996,5529606,37177,34,12.0,12.0
6,6,6,6,2022-01-15,HP,1959,0,938,0,4556,2108,5118,403,10702.0,8.0,2940.0,0,58004.0,16440.0,37177.0,Lahaul and Spiti,7,0,4,,70,5,0,4,21.0,0.0,10.0,0.0,279.0,20.0,0,31528,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,2997,18,2958,,33128,25660,0,0,2022-01-15 23:55:56.607557,7300000,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,242289,3872,227830,,6248996,5529606,37177,34,12.0,0.0
7,7,7,7,2022-01-15,HP,1959,0,938,0,4556,2108,5118,403,10702.0,8.0,2940.0,0,58004.0,16440.0,37177.0,Mandi,225,0,26,,486,277,0,17,978.0,0.0,135.0,0.0,7390.0,1956.0,0,999518,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,33238,464,31788,,850628,749471,0,0,2022-01-15 23:55:56.607559,7300000,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,242289,3872,227830,,6248996,5529606,37177,34,12.0,0.0
8,8,8,8,2022-01-15,HP,1959,0,938,0,4556,2108,5118,403,10702.0,8.0,2940.0,0,58004.0,16440.0,37177.0,Shimla,287,0,267,,697,461,0,67,1474.0,3.0,379.0,0.0,6145.0,2134.0,0,813384,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,29943,660,27859,,737384,657620,0,4,2022-01-15 23:55:56.607563,7300000,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,242289,3872,227830,,6248996,5529606,37177,34,12.0,0.0
9,9,9,9,2022-01-15,HP,1959,0,938,0,4556,2108,5118,403,10702.0,8.0,2940.0,0,58004.0,16440.0,37177.0,Sirmaur,157,0,25,,369,269,0,16,844.0,2.0,49.0,0.0,1758.0,1301.0,0,530164,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,16494,213,15321,,470525,419345,0,0,2022-01-15 23:55:56.607564,7300000,2022-01-15 19:00:00+05:30,https://twitter.com/nhm_hp,,242289,3872,227830,,6248996,5529606,37177,34,12.0,0.0
