Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-11,MH,34424,22,18967,210043,340158,386978,62238,0,257444.0,96.0,102154.0,1419694.0,2957359.0,2216718.0,111808.0,Ahmednagar,392,1,12,,17801,25331,2461,0,1520.0,4.0,211.0,,154223.0,126657.0,4177.0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,345441,7167,336578,,3066322,1874169,4177,11,2022-01-22 00:35:15.831404,122153000,2022-01-22 00:35:15.832232,,3722 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6987938,141669,6621070,70928954,83967585,56815028,111808,3722,25.0,0.0
2022-01-11,MH,34424,22,18967,210043,340158,386978,62238,0,257444.0,96.0,102154.0,1419694.0,2957359.0,2216718.0,111808.0,Akola,203,0,24,,8192,2258,686,0,611.0,0.0,77.0,,40012.0,16694.0,1261.0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,59478,1428,57458,,1149528,630322,1261,4,2022-01-22 00:35:15.831404,122153000,2022-01-22 00:35:15.832232,,3722 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6987938,141669,6621070,70928954,83967585,56815028,111808,3722,25.0,0.0
2022-01-11,MH,34424,22,18967,210043,340158,386978,62238,0,257444.0,96.0,102154.0,1419694.0,2957359.0,2216718.0,111808.0,Amravati,106,0,0,,7835,9324,971,0,347.0,0.0,0.0,,75838.0,51628.0,1623.0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96726,1598,94703,,1931887,1075716,1623,2,2022-01-22 00:35:15.831404,122153000,2022-01-22 00:35:15.832232,,3722 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6987938,141669,6621070,70928954,83967585,56815028,111808,3722,25.0,0.0
2022-01-11,MH,34424,22,18967,210043,340158,386978,62238,0,257444.0,96.0,102154.0,1419694.0,2957359.0,2216718.0,111808.0,Aurangabad,383,0,98,,10876,8920,1205,0,1377.0,0.0,331.0,,82270.0,53576.0,2020.0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,157692,4264,152273,,2734560,1431734,2020,14,2022-01-22 00:35:15.831404,122153000,2022-01-22 00:35:15.832232,,3722 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6987938,141669,6621070,70928954,83967585,56815028,111808,3722,25.0,0.0
2022-01-11,MH,34424,22,18967,210043,340158,386978,62238,0,257444.0,96.0,102154.0,1419694.0,2957359.0,2216718.0,111808.0,Beed,45,0,14,,6325,6123,693,0,180.0,1.0,87.0,,67009.0,33002.0,1244.0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104387,2843,101398,,1684222,951507,1244,7,2022-01-22 00:35:15.831404,122153000,2022-01-22 00:35:15.832232,,3722 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6987938,141669,6621070,70928954,83967585,56815028,111808,3722,25.0,0.0
2022-01-11,MH,34424,22,18967,210043,340158,386978,62238,0,257444.0,96.0,102154.0,1419694.0,2957359.0,2216718.0,111808.0,Bhandara,70,0,8,,7331,2138,1225,0,263.0,0.0,29.0,,35732.0,19143.0,1492.0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60281,1124,58893,,920660,747420,1492,10,2022-01-22 00:35:15.831404,122153000,2022-01-22 00:35:15.832232,,3722 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6987938,141669,6621070,70928954,83967585,56815028,111808,3722,25.0,0.0
2022-01-11,MH,34424,22,18967,210043,340158,386978,62238,0,257444.0,96.0,102154.0,1419694.0,2957359.0,2216718.0,111808.0,Buldhana,40,0,0,,5937,4545,310,0,148.0,1.0,0.0,,62417.0,27103.0,552.0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85814,812,84825,,1712589,993449,552,6,2022-01-22 00:35:15.831404,122153000,2022-01-22 00:35:15.832232,,3722 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6987938,141669,6621070,70928954,83967585,56815028,111808,3722,25.0,0.0
2022-01-11,MH,34424,22,18967,210043,340158,386978,62238,0,257444.0,96.0,102154.0,1419694.0,2957359.0,2216718.0,111808.0,Chandrapur,98,0,20,,9619,9878,409,0,501.0,1.0,23.0,,32721.0,57583.0,683.0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,89580,1566,87503,,1545577,1069230,683,4,2022-01-22 00:35:15.831404,122153000,2022-01-22 00:35:15.832232,,3722 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6987938,141669,6621070,70928954,83967585,56815028,111808,3722,25.0,0.0
2022-01-11,MH,34424,22,18967,210043,340158,386978,62238,0,257444.0,96.0,102154.0,1419694.0,2957359.0,2216718.0,111808.0,Dhule,34,0,0,,1952,5396,585,0,216.0,0.0,50.0,,44495.0,34404.0,1154.0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46427,656,45579,,1383584,917850,1154,11,2022-01-22 00:35:15.831404,122153000,2022-01-22 00:35:15.832232,,3722 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6987938,141669,6621070,70928954,83967585,56815028,111808,3722,25.0,0.0
2022-01-11,MH,34424,22,18967,210043,340158,386978,62238,0,257444.0,96.0,102154.0,1419694.0,2957359.0,2216718.0,111808.0,Gadchiroli,76,0,22,,6154,3666,98,0,242.0,0.0,36.0,,38558.0,21979.0,208.0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30728,669,29809,,722277,484291,208,33,2022-01-22 00:35:15.831404,122153000,2022-01-22 00:35:15.832232,,3722 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6987938,141669,6621070,70928954,83967585,56815028,111808,3722,25.0,0.0
