Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Aizawl,,,,,128917,99400,0,,,,,1141.0,4506.0,404054,,,,,,,,318302,257752,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Champhai,,,,,25,50,0,,,,,450.0,826.0,125370,,,,,,,,75186,59667,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Hnahthial,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Khawzawl,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Kolasib,,,,,17,44,0,,,,,163.0,436.0,83054,,,,,,,,51350,36655,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Lawngtlai,,,,,460,219,0,,,,,2433.0,1770.0,117444,,,,,,,,68017,32899,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Lunglei,,,,,297,349,0,,,,,1240.0,1068.0,154094,,,,,,,,97069,78358,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Mamit,,,,,225,248,0,,,,,1247.0,1851.0,85757,,,,,,,,45771,33172,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Saiha,,,,,256,142,0,,,,,458.0,721.0,56366,,,,,,,,35488,23144,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Saitual,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Serchhip,,,,,40,114,0,,,,,306.0,566.0,64875,,,,,,,,42326,37698,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
2021-11-30,MZ,365,4,415,0,1781,2897,0,2455.0,15.0,3145.0,,7438.0,11744.0,Unknown,365.0,4.0,415.0,,0,0,0,2455.0,15.0,3145.0,,0.0,0.0,0,,,,135175.0,497.0,130927.0,,0,0,2021-12-01 11:13:44.986598,1192000,,,,135175,497,130927,,733509,559345
