,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-05-02,UT,Almora,,,,16762,200,15551,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
1,2022-05-02,UT,Bageshwar,,,,7859,61,7682,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
2,2022-05-02,UT,Chamoli,,,,15454,65,15071,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
3,2022-05-02,UT,Champawat,,,,9592,54,9325,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
4,2022-05-02,UT,Dehradun,,,,145841,3701,140969,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
5,2022-05-02,UT,Haridwar,,,,64711,1049,61992,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
6,2022-05-02,UT,Nainital,,,,50740,976,49502,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
7,2022-05-02,UT,Pauri Garhwal,,,,23017,333,20999,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
8,2022-05-02,UT,Pithoragarh,,,,12862,186,12421,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
9,2022-05-02,UT,Rudraprayag,,,,11508,108,11114,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
10,2022-05-02,UT,Tehri Garhwal,,,,18199,115,16852,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
11,2022-05-02,UT,Udham Singh Nagar,,,,46758,766,44882,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
12,2022-05-02,UT,Uttarkashi,,,,14205,79,13609,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
13,2022-05-02,UT,Unknown,,,,0,0,9374,,2022-05-03 11:55:25.937670,,,,437508,7693,429343,9920352.0,0,0
