Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-21,TT,8488,249,12510,874881,1759134,3958154,,71365.0,2256.0,84762.0,7857717.0,15918848.0,34087897.0,Andaman and Nicobar Islands,0,0,4,0,121,2304,0,2.0,0.0,11.0,0.0,718.0,16375.0,397000,0,0,0,7676,129,7545,0,295954,240658,2021-11-22 16:16:47.114830,1332900000,2021-11-21 00:00:00,https://www.icmr.gov.in/,0,34518901,465911,33934547,632524259,769202419,405577584
2021-11-21,TT,8488,249,12510,874881,1759134,3958154,,71365.0,2256.0,84762.0,7857717.0,15918848.0,34087897.0,Andhra Pradesh,174,0,301,0,36079,151724,0,1266.0,11.0,2076.0,0.0,224798.0,972189.0,52221000,0,0,0,2071244,14426,2054553,0,33967978,23356862,2021-11-22 16:16:47.114830,1332900000,2021-11-21 00:00:00,https://www.icmr.gov.in/,0,34518901,465911,33934547,632524259,769202419,405577584
2021-11-21,TT,8488,249,12510,874881,1759134,3958154,,71365.0,2256.0,84762.0,7857717.0,15918848.0,34087897.0,Arunachal Pradesh,1,0,6,0,1321,3971,0,27.0,0.0,33.0,0.0,7723.0,19134.0,1504000,0,0,0,55247,280,54929,0,787316,592931,2021-11-22 16:16:47.114830,1332900000,2021-11-21 00:00:00,https://www.icmr.gov.in/,0,34518901,465911,33934547,632524259,769202419,405577584
2021-11-21,TT,8488,249,12510,874881,1759134,3958154,,71365.0,2256.0,84762.0,7857717.0,15918848.0,34087897.0,Assam,91,1,220,0,33155,153496,0,1469.0,23.0,1629.0,0.0,358149.0,1202356.0,34293000,0,0,0,615382,6072,606337,0,20839918,10929342,2021-11-22 16:16:47.114830,1332900000,2021-11-21 00:00:00,https://www.icmr.gov.in/,0,34518901,465911,33934547,632524259,769202419,405577584
2021-11-21,TT,8488,249,12510,874881,1759134,3958154,,71365.0,2256.0,84762.0,7857717.0,15918848.0,34087897.0,Bihar,3,0,1,0,135491,300834,0,32.0,1.0,17.0,0.0,1389046.0,2378967.0,119520000,0,0,0,726188,9663,716485,0,52653712,22960419,2021-11-22 16:16:47.114830,1332900000,2021-11-21 00:00:00,https://www.icmr.gov.in/,0,34518901,465911,33934547,632524259,769202419,405577584
2021-11-21,TT,8488,249,12510,874881,1759134,3958154,,71365.0,2256.0,84762.0,7857717.0,15918848.0,34087897.0,Chandigarh,6,0,4,0,671,3348,0,22.0,0.0,19.0,0.0,4095.0,22150.0,1179000,0,0,0,65406,820,64556,0,935815,605392,2021-11-22 16:16:47.114830,1332900000,2021-11-21 00:00:00,https://www.icmr.gov.in/,0,34518901,465911,33934547,632524259,769202419,405577584
2021-11-21,TT,8488,249,12510,874881,1759134,3958154,,71365.0,2256.0,84762.0,7857717.0,15918848.0,34087897.0,Chhattisgarh,24,1,23,0,42604,60345,0,184.0,4.0,122.0,0.0,523705.0,644014.0,28724000,0,0,0,1006542,13592,992655,0,15769973,8743870,2021-11-22 16:16:47.114830,1332900000,2021-11-21 00:00:00,https://www.icmr.gov.in/,0,34518901,465911,33934547,632524259,769202419,405577584
2021-11-21,TT,8488,249,12510,874881,1759134,3958154,,71365.0,2256.0,84762.0,7857717.0,15918848.0,34087897.0,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,557,2201,0,0.0,0.0,0.0,0.0,4893.0,23515.0,959000,0,0,0,10682,4,10678,0,670593,421750,2021-11-22 16:16:47.114830,1332900000,2021-11-21 00:00:00,https://www.icmr.gov.in/,0,34518901,465911,33934547,632524259,769202419,405577584
2021-11-21,TT,8488,249,12510,874881,1759134,3958154,,71365.0,2256.0,84762.0,7857717.0,15918848.0,34087897.0,Delhi,29,0,45,0,36325,60812,0,242.0,1.0,281.0,0.0,251107.0,403537.0,19814000,0,0,0,1440666,25095,1415262,0,13582552,8358395,2021-11-22 16:16:47.114830,1332900000,2021-11-21 00:00:00,https://www.icmr.gov.in/,0,34518901,465911,33934547,632524259,769202419,405577584
2021-11-21,TT,8488,249,12510,874881,1759134,3958154,,71365.0,2256.0,84762.0,7857717.0,15918848.0,34087897.0,Goa,16,1,26,0,569,2995,0,176.0,4.0,178.0,0.0,4746.0,27092.0,1540000,0,0,0,178661,3378,175048,0,1277044,1003247,2021-11-22 16:16:47.114830,1332900000,2021-11-21 00:00:00,https://www.icmr.gov.in/,0,34518901,465911,33934547,632524259,769202419,405577584
