Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-29,MN,83.0,1.0,53.0,2064.0,1200,11006,0,123409.28571428571,1914.2857142857142,120608.0,1358428.0,1247600.0,702685.0,Bishnupur,,,,,0,0,0,,,,,128784,63115,240363,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,9152,190,,69748,128784,63115,2021-10-29 14:00:00+05:30,3103000,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,123609,1919,120819,1364162,1247600,702685,1950285.0,12206.0,1950285.0,191899.0,0
2021-10-29,MN,83.0,1.0,53.0,2064.0,1200,11006,0,123409.28571428571,1914.2857142857142,120608.0,1358428.0,1247600.0,702685.0,Chandel,,,,,0,0,0,,,,,26612,14965,144028,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,2329,38,,31235,26612,14965,2021-10-29 14:00:00+05:30,3103000,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,123609,1919,120819,1364162,1247600,702685,1950285.0,12206.0,1950285.0,41577.0,0
2021-10-29,MN,,,,,1200,11006,0,123409.28571428571,1914.2857142857142,120608.0,1358428.0,1247600.0,702685.0,Churachandpur,10131.0,160.0,,102101.0,0,0,0,,,,,104167,61263,271274,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,10131,160,,115643,104167,61263,2021-10-29 14:00:00+05:30,3103000,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,123609,1919,120819,1364162,1247600,702685,1950285.0,12206.0,1950285.0,165430.0,0
2021-10-29,MN,,,,,1200,11006,0,123409.28571428571,1914.2857142857142,120608.0,1358428.0,1247600.0,702685.0,Imphal East,,,,,0,0,0,,,,,251107,144748,452661,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,27371,456,,236975,251107,144748,2021-10-29 14:00:00+05:30,3103000,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,123609,1919,120819,1364162,1247600,702685,1950285.0,12206.0,1950285.0,395855.0,0
2021-10-29,MN,,,,,1200,11006,0,123409.28571428571,1914.2857142857142,120608.0,1358428.0,1247600.0,702685.0,Imphal West,,,,,0,0,0,,,,,308499,196034,514683,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,43039,639,,428130,308499,196034,2021-10-29 14:00:00+05:30,3103000,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,123609,1919,120819,1364162,1247600,702685,1950285.0,12206.0,1950285.0,504533.0,0
2021-10-29,MN,,,,,1200,11006,0,123409.28571428571,1914.2857142857142,120608.0,1358428.0,1247600.0,702685.0,Jiribam,,,,,0,0,0,,,,,27884,16578,43818,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,1021,7,,26928,27884,16578,2021-10-29 14:00:00+05:30,3103000,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,123609,1919,120819,1364162,1247600,702685,1950285.0,12206.0,1950285.0,44462.0,0
2021-10-29,MN,,,,,1200,11006,0,123409.28571428571,1914.2857142857142,120608.0,1358428.0,1247600.0,702685.0,Kakching,,,,,0,0,0,,,,,84656,49313,135481,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,6398,111,,58593,84656,49313,2021-10-29 14:00:00+05:30,3103000,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,123609,1919,120819,1364162,1247600,702685,1950285.0,12206.0,1950285.0,133969.0,0
2021-10-29,MN,,,,,1200,11006,0,123409.28571428571,1914.2857142857142,120608.0,1358428.0,1247600.0,702685.0,Kamjong,,,,,0,0,0,,,,,10404,4885,45616,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,922,5,,13114,10404,4885,2021-10-29 14:00:00+05:30,3103000,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,123609,1919,120819,1364162,1247600,702685,1950285.0,12206.0,1950285.0,15289.0,0
2021-10-29,MN,,,,,1200,11006,0,123409.28571428571,1914.2857142857142,120608.0,1358428.0,1247600.0,702685.0,Kangpokpi,,,,,0,0,0,,,,,38901,18545,0,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,2779,61,,40017,38901,18545,2021-10-29 14:00:00+05:30,3103000,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,123609,1919,120819,1364162,1247600,702685,1950285.0,12206.0,1950285.0,57446.0,0
2021-10-29,MN,,,,,1200,11006,0,123409.28571428571,1914.2857142857142,120608.0,1358428.0,1247600.0,702685.0,Noney,,,,,0,0,0,,,,,16755,9330,0,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,1067,4,,17351,16755,9330,2021-10-29 14:00:00+05:30,3103000,2021-10-29 14:00:00+05:30,https://twitter.com/health_manipur,,123609,1919,120819,1364162,1247600,702685,1950285.0,12206.0,1950285.0,26085.0,0
