Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-12-20,GJ,Ahmedabad,2021-12-20 23:08:52.389735,,,238896,3411,235351,5659215,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Amreli,2021-12-20 23:08:52.389735,,,10813,102,10711,640298,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Anand,2021-12-20 23:08:52.389735,,,9668,50,9604,619387,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Aravalli,2021-12-20 23:08:52.389735,,,5188,78,5110,395425,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Banaskantha,2021-12-20 23:08:52.389735,,,13636,162,13474,950131,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Bharuch,2021-12-20 23:08:52.389735,,,11447,118,11326,569053,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Bhavnagar,2021-12-20 23:08:52.389735,,,21497,302,21183,1287786,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Botad,2021-12-20 23:08:52.389735,,,2218,42,2176,273754,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Chhota Udaipur,2021-12-20 23:08:52.389735,,,3395,38,3357,305044,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Dahod,2021-12-20 23:08:52.389735,,,9958,38,9920,779566,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Dang,2021-12-20 23:08:52.389735,,,867,18,848,91600,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Devbhumi Dwarka,2021-12-20 23:08:52.389735,,,4181,82,4093,268623,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Gandhinagar,2021-12-20 23:08:52.389735,,,20793,205,20573,897971,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Gir Somnath,2021-12-20 23:08:52.389735,,,8582,67,8510,415343,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Jamnagar,2021-12-20 23:08:52.389735,,,35093,478,34562,945970,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Junagadh,2021-12-20 23:08:52.389735,,,20544,272,20271,942986,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Kutch,2021-12-20 23:08:52.389735,,,12711,145,12545,907724,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Kheda,2021-12-20 23:08:52.389735,,,10453,48,10400,696099,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Mahisagar,2021-12-20 23:08:52.389735,,,8195,72,8123,432146,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Mehsana,2021-12-20 23:08:52.389735,,,24436,177,24250,790523,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Morbi,2021-12-20 23:08:52.389735,,,6507,87,6419,422488,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Narmada,2021-12-20 23:08:52.389735,,,5958,15,5942,289013,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Navsari,2021-12-20 23:08:52.389735,,,7308,26,7253,498233,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Panchmahal,2021-12-20 23:08:52.389735,,,11774,70,11702,636004,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Patan,2021-12-20 23:08:52.389735,,,11627,129,11495,521969,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Porbandar,2021-12-20 23:08:52.389735,,,3493,19,3470,271256,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Rajkot,2021-12-20 23:08:52.389735,,,58106,727,57310,2195560,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Sabarkantha,2021-12-20 23:08:52.389735,,,9323,157,9166,540815,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Surat,2021-12-20 23:08:52.389735,,,144145,1957,142127,6894099,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Surendranagar,2021-12-20 23:08:52.389735,,,8128,136,7989,586053,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Tapi,2021-12-20 23:08:52.389735,,,4449,24,4425,281709,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Vadodara,2021-12-20 23:08:52.389735,,,78551,788,77657,2186590,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
2021-12-20,GJ,Valsad,2021-12-20 23:08:52.389735,,,6514,59,6436,591652,2021-12-20 23:08:52.389049,2021-12-20 23:08:52.390066,,,828454,10099,817778,33784085
