Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,East Garo Hills,1,0,0,,607,180,0,6.0,0.0,4.0,,5202.0,1918.0,317618,,,,1914,14,1892,,59684,35269,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,East Jaintia Hills,0,0,0,,103,199,0,0.0,0.0,1.0,,447.0,1329.0,122436,,,,2446,32,2411,,68960,49454,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,East Khasi Hills,9,0,25,,326,867,0,56.0,2.0,148.0,,4019.0,4973.0,824059,,,,41884,1004,40784,,333443,272533,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,North Garo Hills,0,0,0,,49,110,0,0.0,0.0,0.0,,358.0,998.0,118325,,,,1685,8,1677,,67792,44142,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,Ri-Bhoi,0,0,0,,0,0,0,3.0,0.0,2.0,,0.0,0.0,0,,,,9736,90,9642,,0,0,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,South Garo Hills,0,0,0,,19,48,0,0.0,0.0,1.0,,211.0,374.0,142574,,,,1218,12,1206,,48652,29377,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,South West Garo Hills,0,0,0,,173,69,0,0.0,0.0,0.0,,3984.0,1954.0,172495,,,,1873,18,1855,,86017,57960,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,South West Khasi Hills,0,0,0,,76,151,0,1.0,0.0,0.0,,513.0,889.0,110152,,,,2550,17,2532,,35702,24554,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,West Garo Hills,1,0,0,,737,582,0,6.0,0.0,1.0,,3129.0,3307.0,642923,,,,9088,73,9006,,228908,161896,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,West Jaintia Hills,1,0,0,,641,696,0,1.0,0.0,1.0,,5284.0,3337.0,270352,,,,6824,136,6686,,96403,68231,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
2021-12-17,ML,12,0,26,0,4350,3746,0,74.0,2.0,162.0,,32538.0,24710.0,West Khasi Hills,0,0,1,,277,229,0,1.0,0.0,4.0,,2209.0,1867.0,385601,,,,5520,74,5443,,85020,56050,2021-12-17T23:56:01.086114+05:30,3224000,,,,84738,1478,83134,,1224221,871651
