Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,Central Delhi,,,,,5067,5676,0,,,,,33066.0,37873.0,0,,,,,,,,1314792,844511,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,East Delhi,,,,,3101,5882,0,,,,,21163.0,37882.0,0,,,,,,,,1110456,832202,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,New Delhi,,,,,1656,4512,0,,,,,12661.0,29187.0,0,,,,,,,,961898,778898,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,North Delhi,,,,,4574,11293,0,,,,,28669.0,64962.0,0,,,,,,,,1364847,836735,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,North East Delhi,,,,,7956,6945,0,,,,,51509.0,46202.0,0,,,,,,,,1127377,594054,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,North West Delhi,,,,,4268,8873,0,,,,,28845.0,54868.0,0,,,,,,,,1746206,1129802,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,Shahdara,,,,,4735,6469,0,,,,,25793.0,32321.0,0,,,,,,,,1007181,686657,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,South Delhi,,,,,2633,5116,0,,,,,16074.0,31605.0,0,,,,,,,,1307203,899890,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,South East Delhi,,,,,3324,6008,0,,,,,24875.0,39642.0,0,,,,,,,,1391970,984430,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,South West Delhi,,,,,3587,9402,0,,,,,26261.0,63165.0,0,,,,,,,,1644639,1201196,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,Unknown,45.0,0.0,31.0,,0,0,0,344.0,1.0,312.0,,0.0,0.0,0,,,,1441793.0,25100.0,1416286.0,,0,0,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
2021-12-14,DL,45,0,31,0,45075,78611,0,344.0,1.0,312.0,,298567.0,488727.0,West Delhi,,,,,4174,8435,0,,,,,29651.0,51020.0,0,,,,,,,,1542138,1091030,2021-12-15 10:20:57.401118,19814000,,,,1441793,25100,1416286,,14518707,9879405
