Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-01,DL,Central Delhi,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,East Delhi,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,New Delhi,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,North Delhi,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,North East Delhi,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,North West Delhi,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,Shahdara,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,South Delhi,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,South East Delhi,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,South West Delhi,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,West Delhi,,,,,,,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
2021-11-01,DL,Unknown,,,,1439888,25091,1414480,,2021-11-02 06:24:16.223706,,,,1439888,25091,1414480,
