Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-12-18,HP,39,1,64,0,680,3671,0,362.0,6.0,485.0,,5299.0,28449.0,Bilaspur,5,1,3,,20,251,0,22.0,2.0,15.0,,167.0,1278.0,382056,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,14616,88,14502,,327587,320540,2021-12-18 23:59:50,7300000,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,228266,3849,223890,,5851568,5462246
2021-12-18,HP,39,1,64,0,680,3671,0,362.0,6.0,485.0,,5299.0,28449.0,Chamba,0,0,2,,22,187,0,3.0,0.0,9.0,,207.0,1156.0,518844,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,13737,160,13573,,374740,356443,2021-12-18 23:59:50,7300000,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,228266,3849,223890,,5851568,5462246
2021-12-18,HP,39,1,64,0,680,3671,0,362.0,6.0,485.0,,5299.0,28449.0,Hamirpur,4,0,2,,33,105,0,35.0,0.0,42.0,,197.0,748.0,454293,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,18034,306,17670,,383539,363544,2021-12-18 23:59:50,7300000,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,228266,3849,223890,,5851568,5462246
2021-12-18,HP,39,1,64,0,680,3671,0,362.0,6.0,485.0,,5299.0,28449.0,Kangra,11,0,16,,95,432,0,69.0,1.0,131.0,,778.0,3623.0,1507223,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,52175,1176,50899,,1205071,1149255,2021-12-18 23:59:50,7300000,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,228266,3849,223890,,5851568,5462246
2021-12-18,HP,39,1,64,0,680,3671,0,362.0,6.0,485.0,,5299.0,28449.0,Kinnaur,0,0,0,,6,35,0,1.0,0.0,2.0,,45.0,279.0,84298,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,3529,39,3489,,80074,68976,2021-12-18 23:59:50,7300000,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,228266,3849,223890,,5851568,5462246
2021-12-18,HP,39,1,64,0,680,3671,0,362.0,6.0,485.0,,5299.0,28449.0,Kullu,0,0,3,,51,303,0,4.0,0.0,4.0,,412.0,2531.0,437474,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,9746,158,9581,,362995,328027,2021-12-18 23:59:50,7300000,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,228266,3849,223890,,5851568,5462246
2021-12-18,HP,39,1,64,0,680,3671,0,362.0,6.0,485.0,,5299.0,28449.0,Lahaul and Spiti,0,0,0,,0,0,0,2.0,0.0,0.0,,7.0,59.0,31528,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,2962,18,2942,,32160,25562,2021-12-18 23:59:50,7300000,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,228266,3849,223890,,5851568,5462246
2021-12-18,HP,39,1,64,0,680,3671,0,362.0,6.0,485.0,,5299.0,28449.0,Mandi,6,0,4,,47,242,0,56.0,0.0,85.0,,335.0,1948.0,999518,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,32074,462,31546,,792942,744923,2021-12-18 23:59:50,7300000,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,228266,3849,223890,,5851568,5462246
2021-12-18,HP,39,1,64,0,680,3671,0,362.0,6.0,485.0,,5299.0,28449.0,Shimla,7,0,12,,137,858,0,49.0,2.0,79.0,,1025.0,6262.0,813384,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,28073,654,27344,,699443,647959,2021-12-18 23:59:50,7300000,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,228266,3849,223890,,5851568,5462246
2021-12-18,HP,39,1,64,0,680,3671,0,362.0,6.0,485.0,,5299.0,28449.0,Sirmaur,0,0,0,,63,257,0,1.0,0.0,0.0,,428.0,1610.0,530164,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,15471,211,15254,,439549,414561,2021-12-18 23:59:50,7300000,2021-12-18 19:00:00+05:30,https://twitter.com/nhm_hp,,228266,3849,223890,,5851568,5462246
