Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-12-23,OR,Angul,,,,43981,398,43567,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Balasore,,,,41045,299,40722,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Bargarh,,,,31172,341,30823,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Bhadrak,,,,26603,148,26434,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Balangir,,,,23462,127,23321,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Boudh,,,,12660,112,12545,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Cuttack,,,,95496,858,94510,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Deogarh,,,,6659,50,6566,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Dhenkanal,,,,20030,246,19778,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Gajapati,,,,9744,83,9650,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Ganjam,,,,33975,481,33470,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Jagatsinghpur,,,,28097,319,27762,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Jajpur,,,,44152,174,43942,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Jharsuguda,,,,23976,179,23782,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Kalahandi,,,,24342,212,24118,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Kandhamal,,,,11548,83,11465,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Kendrapara,,,,25058,254,24779,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Kendujhar,,,,21035,174,20859,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Khordha,,,,181129,1595,178741,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Koraput,,,,19178,79,19099,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Malkangiri,,,,11691,46,11639,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Mayurbhanj,,,,41316,288,41007,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Nabarangapur,,,,23561,84,23473,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Nayagarh,,,,23600,211,23373,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Nuapada,,,,22936,86,22849,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Puri,,,,45654,461,45176,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Rayagada,,,,20263,167,20074,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Sambalpur,,,,32173,240,31862,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Subarnapur,,,,13218,61,13150,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
2021-12-23,OR,Sundargarh,,,,62351,592,61682,,2021-12-24 00:06:17.711468,2021-12-24 00:06:17.712217,,,1053504,8448,1043391,24992088
