Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,East Garo Hills,0.0,0.0,0.0,,19,7,0,0.0,0.0,0.0,,1588.0,763.0,317618,,,,1919.0,16.0,1902.0,,63385,37094,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,0.0,0.0
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,East Jaintia Hills,0.0,0.0,0.0,,0,0,0,5.0,0.0,1.0,,925.0,1034.0,122436,,,,2457.0,32.0,2418.0,,71507,52649,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,0.0,0.0
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,East Khasi Hills,0.0,0.0,0.0,,2,4,0,603.0,4.0,209.0,,10594.0,4826.0,824059,,,,42887.0,1013.0,41163.0,,354940,286538,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,0.0,0.0
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,North Garo Hills,0.0,0.0,0.0,,31,15,0,1.0,0.0,0.0,,1613.0,1082.0,118325,,,,1688.0,8.0,1678.0,,71261,47064,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,0.0,0.0
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,Ribhoi,,,,,2,3,0,,,,,,,258380,,,,,,,,117146,75339,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,,
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,South Garo Hills,0.0,0.0,0.0,,289,34,0,3.0,0.0,0.0,,1807.0,806.0,142574,,,,1221.0,12.0,1206.0,,50748,30580,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,0.0,0.0
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,South West Garo Hills,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,,1701.0,978.0,172495,,,,1873.0,18.0,1855.0,,89070,59752,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,0.0,0.0
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,South West Khasi Hills,0.0,0.0,0.0,,0,0,0,6.0,0.0,0.0,,322.0,246.0,110152,,,,2559.0,17.0,2533.0,,36471,25301,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,0.0,0.0
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,Unknown,211.0,0.0,74.0,,0,0,0,,,,,,,0,,,,373.0,0.0,143.0,,0,0,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,,
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,West Garo Hills,0.0,0.0,0.0,,3,0,0,62.0,0.0,26.0,,3873.0,2878.0,642923,,,,9202.0,73.0,9048.0,,235254,167035,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,0.0,0.0
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,West Jaintia Hills,0.0,0.0,0.0,,0,0,0,13.0,0.0,5.0,,1497.0,704.0,270352,,,,6844.0,136.0,6693.0,,101084,71652,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,0.0,0.0
2022-01-16,ML,211,0,74,0,352,64,0,1124.0,5.0,385.0,,27669.0,15992.0,West Khasi Hills,0.0,0.0,0.0,,6,1,0,11.0,1.0,0.0,,1935.0,1184.0,385601,,,,5532.0,75.0,5446.0,,89364,59787,0,2022-01-17 11:56:09.389267,3224000,,,,86358,1490,83740,,1280230,912791,0,0.0,0.0
