,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Aizawl,,,,,36,34,0,,,,,1404.0,4912.0,404054,,,,,,,,318954,259661,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
1,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Champhai,,,,,4,19,0,,,,,445.0,614.0,125370,,,,,,,,75294,60010,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
2,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Hnahthial,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
3,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Khawzawl,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
4,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Kolasib,,,,,78,111,0,,,,,178.0,979.0,83054,,,,,,,,51491,37513,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
5,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Lawngtlai,,,,,255,44,0,,,,,2031.0,571.0,117444,,,,,,,,69172,33181,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
6,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Lunglei,,,,,30,28,0,,,,,1618.0,1018.0,154094,,,,,,,,98068,78754,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
7,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Mamit,,,,,0,0,0,,,,,525.0,1159.0,85757,,,,,,,,45941,33871,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
8,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Saiha,,,,,0,0,0,,,,,517.0,1111.0,56366,,,,,,,,35574,23754,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
9,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Saitual,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
10,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Serchhip,,,,,0,0,0,,,,,155.0,203.0,64875,,,,,,,,42397,37746,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
11,2021-12-04,MZ,282,1,346,0,403,236,0,2083.0,15.0,2630.0,,6873.0,10567.0,Unknown,282.0,1.0,346.0,,0,0,0,2083.0,15.0,2630.0,,0.0,0.0,0,,,,136362.0,505.0,132302.0,,0,0,2021-12-05 11:55:19.637918,1192000,,,,136362,505,132302,,736891,564490
