Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Aizawl,,,,,128376,97353,0,,,,,517.0,2344.0,404054,,,,,,,,317550,254749,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Champhai,,,,,0,0,0,,,,,215.0,1512.0,125370,,,,,,,,74849,59396,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Hnahthial,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Khawzawl,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Kolasib,,,,,0,0,0,,,,,196.0,681.0,83054,,,,,,,,51313,36534,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Lawngtlai,,,,,59,2,0,,,,,3076.0,2304.0,117444,,,,,,,,67200,32612,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Lunglei,,,,,0,0,0,,,,,701.0,548.0,154094,,,,,,,,96450,77736,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Mamit,,,,,0,0,0,,,,,1116.0,2034.0,85757,,,,,,,,45416,32712,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Saiha,,,,,134,59,0,,,,,179.0,417.0,56366,,,,,,,,35191,22702,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Saitual,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Serchhip,,,,,0,1,0,,,,,253.0,524.0,64875,,,,,,,,42242,37544,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
2021-11-28,MZ,94,2,309,0,193,62,0,2476.0,13.0,3309.0,,6253.0,10364.0,Unknown,94.0,2.0,309.0,,0,0,0,2476.0,13.0,3309.0,,0.0,0.0,0,,,,134373.0,492.0,129981.0,,0,0,2021-11-29 10:23:15.287397,1192000,,,,134373,492,129981,,730211,553985
