Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-10-31,GJ,-142.0,-3.0,-136.0,34282.0,14756,62658,0,-3.0,-1.0,-43.0,328489.0,335125.0,1659433.0,Ahmedabad,4,0,2,2745821,4674382,2614842,0,22.0,0.0,14.0,2745821.0,47316.0,169891.0,7208200,2021-11-11 10:25:27.832507,,,238334,3411,234889,5302313,5961594,3439921,2021-11-11 10:25:27.831802,67936000,2021-11-11 10:25:27.832833,,,826415,10086,816124,30928063,44735126,25971369
2021-10-31,GJ,-142.0,-3.0,-136.0,34282.0,14756,62658,0,-3.0,-1.0,-43.0,328489.0,335125.0,1659433.0,Amreli,0,0,0,381576,399,3792,0,0.0,0.0,0.0,381576.0,5473.0,39398.0,1513614,2021-11-11 10:25:27.832507,,,10810,102,10708,593841,927389,551970,2021-11-11 10:25:27.831802,67936000,2021-11-11 10:25:27.832833,,,826415,10086,816124,30928063,44735126,25971369
2021-10-31,GJ,-142.0,-3.0,-136.0,34282.0,14756,62658,0,-3.0,-1.0,-43.0,328489.0,335125.0,1659433.0,Anand,0,0,0,368048,4876,2866,0,6.0,0.0,1.0,368048.0,33012.0,46764.0,2090276,2021-11-11 10:25:27.832507,,,9637,49,9581,539899,1471865,935893,2021-11-11 10:25:27.831802,67936000,2021-11-11 10:25:27.832833,,,826415,10086,816124,30928063,44735126,25971369
2021-10-31,GJ,-142.0,-3.0,-136.0,34282.0,14756,62658,0,-3.0,-1.0,-43.0,328489.0,335125.0,1659433.0,Aravalli,0,0,0,239201,2,106,0,0.0,0.0,0.0,239201.0,1439.0,32201.0,1051746,2021-11-11 10:25:27.832507,,,5186,78,5108,361383,717964,522361,2021-11-11 10:25:27.831802,67936000,2021-11-11 10:25:27.832833,,,826415,10086,816124,30928063,44735126,25971369
2021-10-31,GJ,-142.0,-3.0,-136.0,34282.0,14756,62658,0,-3.0,-1.0,-43.0,328489.0,335125.0,1659433.0,Banaskantha,0,0,0,625294,390,3521,0,0.0,0.0,0.0,625294.0,16080.0,82985.0,3116045,2021-11-11 10:25:27.832507,,,13631,162,13469,843821,2140492,1157901,2021-11-11 10:25:27.831802,67936000,2021-11-11 10:25:27.832833,,,826415,10086,816124,30928063,44735126,25971369
2021-10-31,GJ,-142.0,-3.0,-136.0,34282.0,14756,62658,0,-3.0,-1.0,-43.0,328489.0,335125.0,1659433.0,Bharuch,0,0,0,356408,1539,2936,0,0.0,0.0,0.0,356408.0,21270.0,45926.0,1550822,2021-11-11 10:25:27.832507,,,11426,118,11308,512465,1217587,669742,2021-11-11 10:25:27.831802,67936000,2021-11-11 10:25:27.832833,,,826415,10086,816124,30928063,44735126,25971369
2021-10-31,GJ,-142.0,-3.0,-136.0,34282.0,14756,62658,0,-3.0,-1.0,-43.0,328489.0,335125.0,1659433.0,Bhavnagar,1,0,0,798111,445797,266778,0,1.0,0.0,0.0,798111.0,19467.0,81374.0,2877961,2021-11-11 10:25:27.832507,,,21447,301,21143,1190945,1680398,986097,2021-11-11 10:25:27.831802,67936000,2021-11-11 10:25:27.832833,,,826415,10086,816124,30928063,44735126,25971369
2021-10-31,GJ,-142.0,-3.0,-136.0,34282.0,14756,62658,0,-3.0,-1.0,-43.0,328489.0,335125.0,1659433.0,Botad,0,0,0,155498,13,235,0,0.0,0.0,0.0,155498.0,929.0,14235.0,656005,2021-11-11 10:25:27.832507,,,2218,42,2176,254057,378232,228691,2021-11-11 10:25:27.831802,67936000,2021-11-11 10:25:27.832833,,,826415,10086,816124,30928063,44735126,25971369
2021-10-31,GJ,-142.0,-3.0,-136.0,34282.0,14756,62658,0,-3.0,-1.0,-43.0,328489.0,335125.0,1659433.0,Chhota Udaipur,0,0,0,173280,4,818,0,0.0,0.0,0.0,173280.0,699.0,19920.0,1071831,2021-11-11 10:25:27.832507,,,3395,38,3357,267118,635695,420157,2021-11-11 10:25:27.831802,67936000,2021-11-11 10:25:27.832833,,,826415,10086,816124,30928063,44735126,25971369
2021-10-31,GJ,-142.0,-3.0,-136.0,34282.0,14756,62658,0,-3.0,-1.0,-43.0,328489.0,335125.0,1659433.0,Dahod,0,0,0,485726,8,1930,0,0.0,0.0,0.0,485726.0,626.0,53547.0,2126558,2021-11-11 10:25:27.832507,,,9955,38,9917,703985,1499052,631818,2021-11-11 10:25:27.831802,67936000,2021-11-11 10:25:27.832833,,,826415,10086,816124,30928063,44735126,25971369
