Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-10-31,UT,Almora,,,,12190,196,11378,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Bageshwar,,,,5764,60,5678,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Chamoli,,,,12242,62,11972,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Champawat,,,,7602,53,7358,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Dehradun,,,,112353,3521,108129,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Haridwar,,,,51495,1019,49095,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Nainital,,,,39227,944,38136,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Pauri Garhwal,,,,17686,315,16668,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Pithoragarh,,,,10259,181,9961,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Rudraprayag,,,,8800,106,8534,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Tehri Garhwal,,,,15835,108,14827,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Udham Singh Nagar,,,,37875,761,36315,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Uttarkashi,,,,12548,74,12129,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
2021-10-31,UT,Unknown,,,,0,0,0,,2021-10-31 21:14:26.988478,,,,343891,7400,336336,
