Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,East Garo Hills,0,0,0,,392,146,0,0.0,0.0,0.0,,1444.0,728.0,317618,,,,1918,16,1902,,63012,36949,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,East Jaintia Hills,2,0,0,,221,234,0,6.0,0.0,1.0,,1043.0,963.0,122436,,,,2456,32,2417,,71277,52376,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,East Khasi Hills,130,1,71,,1622,736,0,637.0,4.0,169.0,,12048.0,5514.0,824059,,,,42750,1013,41097,,351609,285191,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,North Garo Hills,1,0,0,,259,136,0,2.0,0.0,0.0,,1483.0,1098.0,118325,,,,1688,8,1678,,70803,46798,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,Ri-Bhoi,11,0,0,,0,0,0,37.0,0.0,2.0,,0.0,0.0,0,,,,9785,90,9655,,0,0,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,South Garo Hills,1,0,0,,249,158,0,2.0,0.0,0.0,,502.0,534.0,142574,,,,1220,12,1206,,49392,30200,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,South West Garo Hills,0,0,0,,209,72,0,0.0,0.0,0.0,,1786.0,1049.0,172495,,,,1873,18,1855,,88726,59523,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,South West Khasi Hills,1,0,0,,63,58,0,3.0,0.0,0.0,,265.0,259.0,110152,,,,2556,17,2533,,36363,25235,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,West Garo Hills,16,0,9,,791,599,0,68.0,0.0,22.0,,3744.0,2770.0,642923,,,,9180,73,9041,,234316,166502,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,West Jaintia Hills,2,0,3,,281,152,0,10.0,0.0,4.0,,1784.0,819.0,270352,,,,6840,136,6692,,100694,71480,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
2022-01-13,ML,167,1,83,0,4862,2831,0,775.0,5.0,198.0,,27674.0,16390.0,West Khasi Hills,3,0,0,,506,313,0,10.0,1.0,0.0,,1869.0,1248.0,385601,,,,5530,75,5446,,88879,59563,2022-01-13T23:56:09.357775+05:30,3224000,,,,85796,1490,83522,,1271703,908811
