Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-12-21,HP,42,2,39,0,664,3604,0,322.0,8.0,379.0,,4724.0,24865.0,Bilaspur,2,0,0,,14,124,0,25.0,2.0,17.0,,130.0,1128.0,382056,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,14627,88,14508,,327621,320860,2021-12-21 22:48:59,7300000,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,228370,3853,224045,,5853138,5470070
2021-12-21,HP,42,2,39,0,664,3604,0,322.0,8.0,379.0,,4724.0,24865.0,Chamba,2,0,0,,14,103,0,3.0,0.0,4.0,,181.0,974.0,518844,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,13739,160,13574,,374788,356687,2021-12-21 22:48:59,7300000,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,228370,3853,224045,,5853138,5470070
2021-12-21,HP,42,2,39,0,664,3604,0,322.0,8.0,379.0,,4724.0,24865.0,Hamirpur,3,1,3,,27,146,0,42.0,1.0,49.0,,216.0,824.0,454293,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,18054,307,17693,,383612,363857,2021-12-21 22:48:59,7300000,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,228370,3853,224045,,5853138,5470070
2021-12-21,HP,42,2,39,0,664,3604,0,322.0,8.0,379.0,,4724.0,24865.0,Kangra,12,1,8,,140,601,0,65.0,2.0,96.0,,748.0,3347.0,1507223,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,52199,1177,50933,,1205367,1150458,2021-12-21 22:48:59,7300000,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,228370,3853,224045,,5853138,5470070
2021-12-21,HP,42,2,39,0,664,3604,0,322.0,8.0,379.0,,4724.0,24865.0,Kinnaur,0,0,0,,20,71,0,3.0,0.0,0.0,,32.0,207.0,84298,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,3531,39,3489,,80094,69047,2021-12-21 22:48:59,7300000,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,228370,3853,224045,,5853138,5470070
2021-12-21,HP,42,2,39,0,664,3604,0,322.0,8.0,379.0,,4724.0,24865.0,Kullu,1,0,1,,57,501,0,4.0,0.0,5.0,,353.0,2580.0,437474,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,9748,158,9583,,363112,329052,2021-12-21 22:48:59,7300000,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,228370,3853,224045,,5853138,5470070
2021-12-21,HP,42,2,39,0,664,3604,0,322.0,8.0,379.0,,4724.0,24865.0,Lahaul and Spiti,0,0,0,,0,4,0,2.0,0.0,0.0,,8.0,48.0,31528,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,2962,18,2942,,32161,25578,2021-12-21 22:48:59,7300000,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,228370,3853,224045,,5853138,5470070
2021-12-21,HP,42,2,39,0,664,3604,0,322.0,8.0,379.0,,4724.0,24865.0,Mandi,5,0,4,,45,243,0,55.0,1.0,38.0,,331.0,1761.0,999518,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,32085,463,31560,,793060,745466,2021-12-21 22:48:59,7300000,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,228370,3853,224045,,5853138,5470070
2021-12-21,HP,42,2,39,0,664,3604,0,322.0,8.0,379.0,,4724.0,24865.0,Shimla,10,0,7,,92,402,0,52.0,1.0,68.0,,828.0,4384.0,813384,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,28094,655,27367,,699673,648837,2021-12-21 22:48:59,7300000,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,228370,3853,224045,,5853138,5470070
2021-12-21,HP,42,2,39,0,664,3604,0,322.0,8.0,379.0,,4724.0,24865.0,Sirmaur,0,0,0,,43,196,0,1.0,0.0,4.0,,404.0,1480.0,530164,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,15471,211,15258,,439666,414981,2021-12-21 22:48:59,7300000,2021-12-21 19:00:00+05:30,https://twitter.com/nhm_hp,,228370,3853,224045,,5853138,5470070
