Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-12-21,PB,22,3,24,22795,13526,49305,0,228.0,11.0,267.0,165677.0,96870.0,348543.0,Amritsar,2,0,1,,1496,2814,0,10.0,0.0,4.0,,13911.0,28252.0,2490891,,,,47451,1599,45844,,1425254,717493,2022-01-03T00:03:24.781674+05:30,29859000,,,,604008,16633,587082,16663459,16951657,8900567
2021-12-21,PB,22,3,24,22795,13526,49305,0,228.0,11.0,267.0,165677.0,96870.0,348543.0,Barnala,0,0,0,,49,468,0,2.0,0.0,0.0,,1043.0,6477.0,596294,,,,5958,244,5705,,356483,162150,2022-01-03T00:03:24.781674+05:30,29859000,,,,604008,16633,587082,16663459,16951657,8900567
2021-12-21,PB,22,3,24,22795,13526,49305,0,228.0,11.0,267.0,165677.0,96870.0,348543.0,Bathinda,0,0,0,,1522,4385,0,7.0,0.0,14.0,,6743.0,19945.0,1388859,,,,41816,1047,40755,,669977,302771,2022-01-03T00:03:24.781674+05:30,29859000,,,,604008,16633,587082,16663459,16951657,8900567
2021-12-21,PB,22,3,24,22795,13526,49305,0,228.0,11.0,267.0,165677.0,96870.0,348543.0,Faridkot,0,0,0,,376,1065,0,2.0,0.0,1.0,,2456.0,9303.0,618008,,,,13958,320,13633,,348551,186441,2022-01-03T00:03:24.781674+05:30,29859000,,,,604008,16633,587082,16663459,16951657,8900567
2021-12-21,PB,22,3,24,22795,13526,49305,0,228.0,11.0,267.0,165677.0,96870.0,348543.0,Fatehgarh Sahib,0,0,0,,412,2035,0,5.0,1.0,1.0,,3237.0,14291.0,599814,,,,8911,337,8569,,370032,192151,2022-01-03T00:03:24.781674+05:30,29859000,,,,604008,16633,587082,16663459,16951657,8900567
2021-12-21,PB,22,3,24,22795,13526,49305,0,228.0,11.0,267.0,165677.0,96870.0,348543.0,Fazilka,0,1,0,,1708,3905,0,3.0,1.0,0.0,,10027.0,24788.0,1180483,,,,20286,531,19752,,559111,256925,2022-01-03T00:03:24.781674+05:30,29859000,,,,604008,16633,587082,16663459,16951657,8900567
2021-12-21,PB,22,3,24,22795,13526,49305,0,228.0,11.0,267.0,165677.0,96870.0,348543.0,Ferozepur,0,0,0,,752,2459,0,10.0,0.0,53.0,,4160.0,14096.0,2026831,,,,14479,504,13964,,509383,208634,2022-01-03T00:03:24.781674+05:30,29859000,,,,604008,16633,587082,16663459,16951657,8900567
2021-12-21,PB,22,3,24,22795,13526,49305,0,228.0,11.0,267.0,165677.0,96870.0,348543.0,Gurdaspur,-1,0,2,,456,1449,0,1.0,0.0,8.0,,5844.0,13201.0,2299026,,,,22417,803,21610,,966355,630420,2022-01-03T00:03:24.781674+05:30,29859000,,,,604008,16633,587082,16663459,16951657,8900567
2021-12-21,PB,22,3,24,22795,13526,49305,0,228.0,11.0,267.0,165677.0,96870.0,348543.0,Hoshiarpur,3,0,3,,229,1356,0,26.0,1.0,38.0,,1813.0,8846.0,1582793,,,,31012,996,29986,,1038407,716235,2022-01-03T00:03:24.781674+05:30,29859000,,,,604008,16633,587082,16663459,16951657,8900567
2021-12-21,PB,22,3,24,22795,13526,49305,0,228.0,11.0,267.0,165677.0,96870.0,348543.0,Jalandhar,2,0,1,,651,3901,0,29.0,1.0,13.0,,5374.0,29550.0,2181753,,,,63561,1501,62027,,1493989,936230,2022-01-03T00:03:24.781674+05:30,29859000,,,,604008,16633,587082,16663459,16951657,8900567
