,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-05-19,HP,Bilaspur,,,,18236,95,18139,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
1,2022-05-19,HP,Chamba,,,,16136,171,15955,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
2,2022-05-19,HP,Hamirpur,,,,23352,330,23014,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
3,2022-05-19,HP,Kangra,,,,63861,1246,62582,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
4,2022-05-19,HP,Kinnaur,,,,4451,41,4410,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
5,2022-05-19,HP,Kullu,,,,11969,162,11803,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
6,2022-05-19,HP,Lahaul and Spiti,,,,3161,18,3142,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
7,2022-05-19,HP,Mandi,,,,38846,502,38341,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
8,2022-05-19,HP,Shimla,,,,35745,716,35013,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
9,2022-05-19,HP,Sirmaur,,,,19868,221,19644,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
10,2022-05-19,HP,Solan,,,,30651,336,30298,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
11,2022-05-19,HP,Una,,,,18714,279,18431,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
12,2022-05-19,HP,Unknown,,,,0,19,0,,2022-05-20 09:55:22.718528,,,,284990,4136,280772,,0,0
