Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-30,WB,980,13,880,0,755455,303920,0,1589104.4285714286,19090.85714285714,1561983.0,,55975588.0,21499152.0,Alipurduar,4,0,5,,9848,6726,0,15570.0,102.0,15421.0,,949196,352368,1700000,,,,15585,102,15436,,949196,352368,2021-10-31T18:54:18.026270+05:30,96906000,,,,1591928,19123,1564495,,55975588,21499152,77474740.0,1059375.0,77474740.0,1301564.0,16574
2021-10-30,WB,980,13,880,0,755455,303920,0,1589104.4285714286,19090.85714285714,1561983.0,,55975588.0,21499152.0,Cooch Behar,11,0,13,,19074,3088,0,,,,,1440846,421268,2822780,,,,29265,97,29047,,1440846,421268,2021-10-31T18:54:18.026270+05:30,96906000,,,,1591928,19123,1564495,,55975588,21499152,77474740.0,1059375.0,77474740.0,1862114.0,22162
2021-10-30,WB,980,13,880,0,755455,303920,0,1589104.4285714286,19090.85714285714,1561983.0,,55975588.0,21499152.0,Darjeeling,41,1,30,,3053,8065,0,,,,,1323610,662462,1842034,,,,57120,539,56295,,1323610,662462,2021-10-31T18:54:18.026270+05:30,96906000,,,,1591928,19123,1564495,,55975588,21499152,77474740.0,1059375.0,77474740.0,1986072.0,11118
2021-10-30,WB,980,13,880,0,755455,303920,0,1589104.4285714286,19090.85714285714,1561983.0,,55975588.0,21499152.0,Kalimpong,3,0,4,,59,1244,0,,,,,180705,123991,251642,,,,7034,54,6946,,180705,123991,2021-10-31T18:54:18.026270+05:30,96906000,,,,1591928,19123,1564495,,55975588,21499152,77474740.0,1059375.0,77474740.0,304696.0,1303
2021-10-30,WB,980,13,880,0,755455,303920,0,1589104.4285714286,19090.85714285714,1561983.0,,55975588.0,21499152.0,Jalpaiguri,14,0,17,,10147,9575,0,,,,,1134496,407589,3869675,,,,41966,571,41239,,1134496,407589,2021-10-31T18:54:18.026270+05:30,96906000,,,,1591928,19123,1564495,,55975588,21499152,77474740.0,1059375.0,77474740.0,1542085.0,19722
2021-10-30,WB,980,13,880,0,755455,303920,0,1589104.4285714286,19090.85714285714,1561983.0,,55975588.0,21499152.0,Uttar Dinajpur,3,0,7,,10489,3402,0,,,,,1341457,436182,3000849,,,,19850,238,19552,,1341457,436182,2021-10-31T18:54:18.026270+05:30,96906000,,,,1591928,19123,1564495,,55975588,21499152,77474740.0,1059375.0,77474740.0,1777639.0,13891
2021-10-30,WB,980,13,880,0,755455,303920,0,1589104.4285714286,19090.85714285714,1561983.0,,55975588.0,21499152.0,Dakshin Dinajpur,16,0,16,,8196,3587,0,,,,,1062769,362058,1670931,,,,17875,170,17557,,1062769,362058,2021-10-31T18:54:18.026270+05:30,96906000,,,,1591928,19123,1564495,,55975588,21499152,77474740.0,1059375.0,77474740.0,1424827.0,11783
2021-10-30,WB,980,13,880,0,755455,303920,0,1589104.4285714286,19090.85714285714,1561983.0,,55975588.0,21499152.0,Malda,12,0,8,,21931,8444,0,,,,,2026953,588726,3997970,,,,33374,186,33113,,2026953,588726,2021-10-31T18:54:18.026270+05:30,96906000,,,,1591928,19123,1564495,,55975588,21499152,77474740.0,1059375.0,77474740.0,2615679.0,30375
2021-10-30,WB,980,13,880,0,755455,303920,0,1589104.4285714286,19090.85714285714,1561983.0,,55975588.0,21499152.0,Murshidabad,10,1,6,,157460,18826,0,,,,,3934992,974524,7102430,,,,33988,328,33597,,3934992,974524,2021-10-31T18:54:18.026270+05:30,96906000,,,,1591928,19123,1564495,,55975588,21499152,77474740.0,1059375.0,77474740.0,4909516.0,176286
2021-10-30,WB,980,13,880,0,755455,303920,0,1589104.4285714286,19090.85714285714,1561983.0,,55975588.0,21499152.0,Nadia,45,0,47,,80808,27537,0,,,,,2783067,882457,5168488,,,,73302,858,72006,,2783067,882457,2021-10-31T18:54:18.026270+05:30,96906000,,,,1591928,19123,1564495,,55975588,21499152,77474740.0,1059375.0,77474740.0,3665524.0,108345
