Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-30,CT,35,1,17,-1626,51068,76119,0,1005929.2857142857,13574.0,992089.0,9726123.0,14828285.0,7301903.0,Durg,3,0,5,,1088,2397,0,,,,,1011923,524537,3343079,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,96876,1798,95022,,1011923,524537,2021-10-30 08:00:00+05:30,28724000,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006020,13576,992127,21003,14828285,7301903,22130188.0,127187.0,22130188.0,1536460.0,3485
2021-10-30,CT,35,1,17,-1626,51068,76119,0,1005929.2857142857,13574.0,992089.0,9726123.0,14828285.0,7301903.0,Rajnandgaon,2,0,0,,1731,2729,0,,,,,1028280,530061,1537520,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,56077,515,55557,,1028280,530061,2021-10-30 08:00:00+05:30,28724000,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006020,13576,992127,21003,14828285,7301903,22130188.0,127187.0,22130188.0,1558341.0,4460
2021-10-30,CT,35,1,17,-1626,51068,76119,0,1005929.2857142857,13574.0,992089.0,9726123.0,14828285.0,7301903.0,Balod,0,0,0,,1027,1514,0,,,,,536936,270808,826165,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,27278,396,26880,,536936,270808,2021-10-30 08:00:00+05:30,28724000,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006020,13576,992127,21003,14828285,7301903,22130188.0,127187.0,22130188.0,807744.0,2541
2021-10-30,CT,35,1,17,-1626,51068,76119,0,1005929.2857142857,13574.0,992089.0,9726123.0,14828285.0,7301903.0,Bametara,0,0,0,,782,472,0,19962.0,236.0,19726.0,,405363,132900,197035,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,19962,236,19726,,405363,132900,2021-10-30 08:00:00+05:30,28724000,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006020,13576,992127,21003,14828285,7301903,22130188.0,127187.0,22130188.0,538263.0,1254
2021-10-30,CT,35,1,17,-1626,51068,76119,0,1005929.2857142857,13574.0,992089.0,9726123.0,14828285.0,7301903.0,Kabeerdham,0,0,0,,2979,2740,0,,,,,401234,172206,584667,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,22771,267,22503,,401234,172206,2021-10-30 08:00:00+05:30,28724000,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006020,13576,992127,21003,14828285,7301903,22130188.0,127187.0,22130188.0,573440.0,5719
2021-10-30,CT,35,1,17,-1626,51068,76119,0,1005929.2857142857,13574.0,992089.0,9726123.0,14828285.0,7301903.0,Raipur,8,0,5,,1304,5057,0,,,,,1557210,912244,4062160,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,158026,3139,154849,,1557210,912244,2021-10-30 08:00:00+05:30,28724000,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006020,13576,992127,21003,14828285,7301903,22130188.0,127187.0,22130188.0,2469454.0,6361
2021-10-30,CT,35,1,17,-1626,51068,76119,0,1005929.2857142857,13574.0,992089.0,9726123.0,14828285.0,7301903.0,Dhamtari,1,0,0,,353,404,0,,,,,509781,224573,799199,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,27239,545,26688,,509781,224573,2021-10-30 08:00:00+05:30,28724000,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006020,13576,992127,21003,14828285,7301903,22130188.0,127187.0,22130188.0,734354.0,757
2021-10-30,CT,35,1,17,-1626,51068,76119,0,1005929.2857142857,13574.0,992089.0,9726123.0,14828285.0,7301903.0,Baloda Bazar,0,0,0,,2624,1544,0,,,,,616824,211340,1305343,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,43085,471,42610,,616824,211340,2021-10-30 08:00:00+05:30,28724000,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006020,13576,992127,21003,14828285,7301903,22130188.0,127187.0,22130188.0,828164.0,4168
2021-10-30,CT,35,1,17,-1626,51068,76119,0,1005929.2857142857,13574.0,992089.0,9726123.0,14828285.0,7301903.0,Mahasamund,0,0,0,,510,12293,0,,,,,738174,422056,1032275,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,31365,365,31000,,738174,422056,2021-10-30 08:00:00+05:30,28724000,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006020,13576,992127,21003,14828285,7301903,22130188.0,127187.0,22130188.0,1160230.0,12803
2021-10-30,CT,35,1,17,-1626,51068,76119,0,1005929.2857142857,13574.0,992089.0,9726123.0,14828285.0,7301903.0,Gariaband,0,0,0,,1108,684,0,,,,,293547,98984,597653,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,19701,194,19506,,293547,98984,2021-10-30 08:00:00+05:30,28724000,2021-10-30 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006020,13576,992127,21003,14828285,7301903,22130188.0,127187.0,22130188.0,392531.0,1792
