,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
2,2022-10-30,HR,Gurugram,,,,300912.0,1030.0,299781,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
3,2022-10-30,HR,Faridabad,,,,135705.0,741.0,134939,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
4,2022-10-30,HR,Hisar,,,,63874.0,1182.0,62690,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
5,2022-10-30,HR,Sonipat,,,,59585.0,276.0,59308,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
6,2022-10-30,HR,Karnal,,,,49913.0,600.0,49311,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
7,2022-10-30,HR,Panchkula,,,,48399.0,421.0,47967,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
8,2022-10-30,HR,Ambala,,,,42844.0,542.0,42295,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
9,2022-10-30,HR,Panipat,,,,36761.0,677.0,36081,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
10,2022-10-30,HR,Sirsa,,,,34216.0,546.0,33670,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
11,2022-10-30,HR,Rohtak,,,,33207.0,537.0,32645,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
12,2022-10-30,HR,Yamunanagar,,,,32712.0,458.0,32252,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
13,2022-10-30,HR,Kurukshetra,,,,27831.0,408.0,27422,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
14,2022-10-30,HR,Bhiwani,,,,27193.0,667.0,26523,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
15,2022-10-30,HR,Jind,,,,25418.0,544.0,24874,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
16,2022-10-30,HR,Mahendragarh,,,,25012.0,165.0,24843,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
17,2022-10-30,HR,Rewari,,,,24988.0,224.0,24764,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
18,2022-10-30,HR,Jhajjar,,,,24112.0,355.0,23747,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
19,2022-10-30,HR,Fatehabad,,,,20299.0,500.0,19798,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
20,2022-10-30,HR,Kaithal,,,,15212.0,376.0,14832,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
21,2022-10-30,HR,Palwal,,,,13660.0,176.0,13482,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
22,2022-10-30,HR,Dadri,,,,8077.0,147.0,7930,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
23,2022-10-30,HR,Nuh,,,,6179.0,139.0,6039,,2022-10-30T23:55:39.554608+05:30,,,,1056109.0,10711.0,1045193 ,19337126,0,0
