TT|2022-05-04 07:55:10.894870|GetSource|ERR|File Not Found
TT|2022-05-04 09:55:10.135852|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-04 09:55:24.020076|ExtractFromHTML|OK|COMPLETED
TT|2022-05-04 11:27:04.757105|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-04 11:27:23.913567|ExtractFromHTML|OK|COMPLETED
TT|2022-05-04 11:55:09.817335|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-04 11:55:23.770475|ExtractFromHTML|OK|COMPLETED
TT|2022-05-04 19:55:10.111160|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-04 19:55:28.984167|ExtractFromHTML|OK|COMPLETED
TT|2022-05-04 20:55:09.636649|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-04 20:55:26.130359|ExtractFromHTML|OK|COMPLETED
