Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Amritsar,,,,,3968,5579,0,23.0,0.0,34.0,,8882.0,12331.0,2490891,,,,47402,1598,45791,,1274973,462165,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Barnala,,,,,1162,1510,0,1.0,0.0,3.0,,4388.0,4241.0,596294,,,,5951,244,5699,,334933,109726,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Bathinda,,,,,1440,1594,0,12.0,0.0,15.0,,3969.0,4957.0,1388859,,,,41740,1042,40683,,629934,209158,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Faridkot,,,,,689,1629,0,2.0,0.0,10.0,,1414.0,3521.0,618008,,,,13929,315,13612,,332802,133517,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Fatehgarh Sahib,,,,,419,1338,0,7.0,0.0,3.0,,968.0,2825.0,599814,,,,8883,335,8541,,356924,140315,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Fazilka,,,,,985,1562,0,6.0,1.0,13.0,,2518.0,3774.0,1180483,,,,20277,529,19742,,493657,136705,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Ferozepur,,,,,1243,2184,0,9.0,0.0,8.0,,2906.0,5326.0,2026831,,,,14356,504,13840,,480415,134888,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Gurdaspur,,,,,3639,8597,0,4.0,0.0,4.0,,10399.0,24433.0,2299026,,,,22385,801,21580,,877721,448671,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Hoshiarpur,,,,,1077,4494,0,15.0,0.0,11.0,,2615.0,10903.0,1582793,,,,30837,986,29839,,1004558,589611,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Jalandhar,,,,,2086,5427,0,28.0,0.0,27.0,,5726.0,17047.0,2181753,,,,63424,1496,61891,,1442019,704377,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Kapurthala,,,,,615,1504,0,3.0,0.0,1.0,,2214.0,5166.0,817668,,,,17855,556,17295,,468472,194057,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Ludhiana,,,,,4192,7238,0,18.0,1.0,17.0,,15913.0,26010.0,3487882,,,,87626,2107,85501,,2495938,976620,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Mansa,,,,,637,1007,0,1.0,0.0,0.0,,2638.0,3789.0,768808,,,,15607,380,15226,,376322,95008,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Moga,,,,,641,1846,0,2.0,0.0,2.0,,1739.0,4783.0,992289,,,,8677,233,8442,,544198,185260,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Pathankot,,,,,403,2208,0,14.0,3.0,20.0,,1200.0,6437.0,626154,,,,18828,422,18393,,426616,205274,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Patiala,,,,,1399,3486,0,8.0,0.0,8.0,,4204.0,9826.0,2892282,,,,48935,1358,47569,,1057617,409418,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Rupnagar,,,,,397,1400,0,8.0,1.0,21.0,,1466.0,5275.0,683349,,,,12971,424,12538,,386696,189836,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,S.A.S. Nagar,,,,,769,2085,0,39.0,1.0,23.0,,2014.0,5961.0,986147,,,,68860,1069,67749,,875122,410302,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Sangrur,,,,,2360,2694,0,6.0,0.0,2.0,,6217.0,6805.0,1654408,,,,15768,875,14886,,739808,228072,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Shahid Bhagat Singh Nagar,,,,,490,2954,0,3.0,0.0,2.0,,1182.0,6400.0,614362,,,,11472,388,11082,,393749,180330,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Sri Muktsar Sahib,,,,,744,1298,0,0.0,0.0,2.0,,1693.0,3330.0,902702,,,,18784,524,18259,,475660,147597,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
2021-11-09,PB,32.0,2.0,23.0,,30735,63961,0,196.0,6.0,208.0,183576.0,89168.0,180201.0,Tarn Taran,,,,,1380,2327,0,6.0,0.0,4.0,,4903.0,7061.0,1120070,,,,8049,380,7663,,604265,188512,2021-11-10T16:51:49.985568+05:30,29859000,,,,602616,16566,585821,15631589,16072399,6479419
