Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-09-01,OR,Angul,,,,48147,419,0,47718,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Balasore,,,,49674,363,0,49265,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Bargarh,,,,35457,353,0,35033,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Bhadrak,,,,29799,176,0,29602,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Balangir,,,,29996,131,0,29774,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Boudh,,,,15131,113,0,14964,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Cuttack,,,,117126,912,0,116070,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Deogarh,,,,8802,53,0,8731,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Dhenkanal,,,,22441,265,0,22175,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Gajapati,,,,13435,83,0,13342,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Ganjam,,,,36899,513,0,36372,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Jagatsinghpur,,,,32499,344,0,32137,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Jajpur,,,,51022,202,0,50758,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Jharsuguda,,,,29035,182,0,28846,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Kalahandi,,,,29684,220,0,29394,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Kandhamal,,,,13983,96,0,13869,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Kendrapara,,,,28283,276,0,27997,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Kendujhar,,,,24562,195,0,24340,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Khordha,,,,254864,1765,0,252728,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Koraput,,,,24008,84,0,23911,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Malkangiri,,,,12892,48,0,12839,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Mayurbhanj,,,,50605,308,0,50253,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Nabarangapur,,,,28066,93,0,27919,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Nayagarh,,,,29206,228,0,28950,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Nuapada,,,,27360,91,0,27219,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Puri,,,,50670,489,0,50133,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Rayagada,,,,25272,177,0,25066,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Sambalpur,,,,44664,247,0,44345,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Subarnapur,,,,17257,63,0,17165,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
2022-09-01,OR,Sundargarh,,,,97743,687,0,96723,,2022-09-01 12:50:05.752495,2022-09-01 12:50:05.753393,,,1327844,9177,1316814,0,33163585
