Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Aizawl,,,,,128288,97124,0,,,,,737.0,6237.0,404054,,,,,,,,317031,252393,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Champhai,,,,,143,590,0,,,,,300.0,1063.0,125370,,,,,,,,74634,57884,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Hnahthial,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Khawzawl,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Kolasib,,,,,40,225,0,,,,,219.0,894.0,83054,,,,,,,,51117,35853,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Lawngtlai,,,,,945,478,0,,,,,5191.0,2437.0,117444,,,,,,,,63222,30091,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Lunglei,,,,,0,422,0,,,,,176.0,1340.0,154094,,,,,,,,95746,76817,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Mamit,,,,,22,100,0,,,,,121.0,665.0,85757,,,,,,,,44279,30643,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Saiha,,,,,19,23,0,,,,,154.0,1361.0,56366,,,,,,,,35012,22277,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Saitual,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Serchhip,,,,,2,9,0,,,,,20.0,181.0,64875,,,,,,,,41989,37020,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
2021-11-18,MZ,497,6,838,0,1296,2537,0,3364.0,17.0,3916.0,,6918.0,14178.0,Unknown,497.0,6.0,838.0,,0,0,0,3364.0,17.0,3916.0,,0.0,0.0,0,,,,130912.0,473.0,125170.0,,0,0,2021-11-19 06:06:49.112103,1192000,,,,130912,473,125170,,723030,542978
