,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
2,2022-04-20,HR,Gurugram,,,,263022.0,1006.0,261075,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
3,2022-04-20,HR,Faridabad,,,,127379.0,739.0,126391,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
4,2022-04-20,HR,Hisar,,,,62051.0,1175.0,60874,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
5,2022-04-20,HR,Sonipat,,,,58584.0,276.0,58292,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
6,2022-04-20,HR,Karnal,,,,48180.0,596.0,47577,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
7,2022-04-20,HR,Panipat,,,,36061.0,672.0,35387,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
8,2022-04-20,HR,Panchkula,,,,44150.0,414.0,43729,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
9,2022-04-20,HR,Ambala,,,,40763.0,542.0,40216,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
10,2022-04-20,HR,Sirsa,,,,33375.0,539.0,32833,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
11,2022-04-20,HR,Rohtak,,,,31831.0,537.0,31270,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
12,2022-04-20,HR,Yamunanagar,,,,30651.0,455.0,30195,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
13,2022-04-20,HR,Bhiwani,,,,26489.0,665.0,25823,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
14,2022-04-20,HR,Kurukshetra,,,,26826.0,398.0,26425,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
15,2022-04-20,HR,Mahendragarh,,,,24754.0,165.0,24589,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
16,2022-04-20,HR,Jind,,,,24350.0,542.0,23806,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
17,2022-04-20,HR,Rewari,,,,24591.0,224.0,24366,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
18,2022-04-20,HR,Jhajjar,,,,23428.0,350.0,23070,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
19,2022-04-20,HR,Fatehabad,,,,20062.0,498.0,19564,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
20,2022-04-20,HR,Kaithal,,,,14231.0,371.0,13858,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
21,2022-04-20,HR,Palwal,,,,13476.0,170.0,13306,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
22,2022-04-20,HR,Charkhi Dadri,,,,7427.0,145.0,7282,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
23,2022-04-20,HR,Nuh,,,,6108.0,139.0,5968,,2022-04-20T23:55:30.913805+05:30,,,,987789.0,10618.0,975896,17195573,0,0
